Ticker,Rank,Name,Market Cap,Country,Shares,6mo Gain Abs,6mo Gain Pct,1st Month Gain,Sector_Communication Services,Sector_Consumer Cyclical,Sector_Consumer Defensive,Sector_Energy,Sector_Financial Services,Sector_Healthcare,Sector_Industrials,Sector_Real Estate,Sector_Technology,Sector_Utilities,6mo Veredict_loss,6mo Veredict_neutral,6mo Veredict_gain,6mo Veredict_big gain
DAI.DE,142,Daimler,106070000000.0,🇩🇪 Germany,1069685356.99879,13.400000000000006,0.1748434237995826,-0.8700000000000045,0,0,0,0,0,0,0,0,0,0,0,0,1,0
MRK.DE,143,Merck KGaA,105990000000.0,🇩🇪 Germany,434741591.4684167,67.5,0.4563894523326572,14.149999999999975,0,0,0,0,0,0,0,0,0,0,0,0,0,1
MQG.AX,144,Macquarie,105960000000.0,🇦🇺 Australia,753252292.5997015,54.08000000000001,0.3625393845947577,4.349999999999994,0,0,0,0,0,0,0,0,0,0,0,0,0,1
BX,145,Blackstone Group,105920000000.0,🇺🇸 USA,714565202.7254943,54.30000000000001,0.5952641964481475,4.469999999999999,0,0,0,0,1,0,0,0,0,0,0,0,0,1
ZTS,146,Zoetis,105580000000.0,🇺🇸 USA,473092261.50468254,47.25999999999999,0.2679138321995464,9.680000000000009,0,0,0,0,0,1,0,0,0,0,0,0,0,1
GSK,147,GlaxoSmithKline,104660000000.0,🇬🇧 UK,2515865384.6153846,2.93,0.0757693302301525,1.0499999999999972,0,0,0,0,0,1,0,0,0,0,0,0,1,0
IBM,148,IBM,104620000000.0,🇺🇸 USA,896256317.9988006,-21.56599999999999,-0.1558732545028766,2.723999999999989,0,0,0,0,0,0,0,0,1,0,1,0,0,0
RCRRF,149,Recruit,103460000000.0,🇯🇵 Japan,1634181014.0578108,16.005000000000003,0.3168993168993168,-2.7049999999999983,0,0,0,0,0,0,1,0,0,0,0,0,0,1
RIO,150,Rio Tinto,103220000000.0,🇬🇧 UK,1619137254.9019608,-21.849999999999994,-0.2549889135254988,-3.5400000000000063,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ANTM,151,Anthem,103100000000.0,🇺🇸 USA,242708161.67988887,29.32000000000005,0.0743520819597303,-16.420000000000016,0,0,0,0,0,1,0,0,0,0,0,0,1,0
CSL.AX,152,CSL,102410000000.0,🇦🇺 Australia,455661846.4961068,28.730000000000015,0.0993189753517476,-4.490000000000009,0,0,0,0,0,0,0,0,0,0,0,0,1,0
MMM,153,3M,102350000000.0,🇺🇸 USA,576197714.3500535,-23.15000000000001,-0.1142589210799072,-4.409999999999997,0,0,0,0,0,0,1,0,0,0,1,0,0,0
BUD,154,Anheuser-Busch Inbev,102270000000.0,🇧🇪 Belgium,1742248722.3168654,-17.07,-0.2246939581413716,-3.759999999999991,0,0,1,0,0,0,0,0,0,0,0,0,0,0
PDD,155,Pinduoduo,101960000000.0,🇨🇳 China,1253195673.549656,-51.14,-0.3921478414232038,2.140000000000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RIVN,156,Rivian,101450000000.0,🇺🇸 USA,883326077.4923815,19.11999999999999,0.1898143552069888,0.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
KER.PA,157,Kering,100020000000.0,🇫🇷 France,124060430.15554066,-17.40000000000009,-0.0241097408895664,-11.299999999999956,0,0,0,0,0,0,0,0,0,0,0,1,0,0
SQ,158,Square,99470000000.0,🇺🇸 USA,461256665.8938094,-0.3999999999999772,-0.001896183929841,21.28,0,0,0,0,0,0,0,0,1,0,0,1,0,0
TEAM,159,Atlassian,99340000000.0,🇦🇺 Australia,252728521.6373674,166.91,0.7498203054806829,23.580000000000013,0,0,0,0,0,0,0,0,1,0,0,0,0,1
NPPXF,160,Nippon Telegraph & Telephone,99270000000.0,🇯🇵 Japan,3579877389.109268,1.41,0.0529875986471251,-1.0199999999999996,1,0,0,0,0,0,0,0,0,0,0,1,0,0
SFTBF,161,SoftBank,98990000000.0,🇯🇵 Japan,1713519127.5748658,-18.96,-0.2461378683629754,-7.280000000000001,1,0,0,0,0,0,0,0,0,0,0,0,0,0
ADP,162,Automatic Data Processing,98750000000.0,🇺🇸 USA,421342321.96953535,39.1,0.1984368656110433,2.5999999999999943,0,0,0,0,0,0,1,0,0,0,0,0,1,0
COP,163,ConocoPhillips,98690000000.0,🇺🇸 USA,1318856073.7672057,17.68,0.3151515151515152,5.159999999999997,0,0,0,1,0,0,0,0,0,0,0,0,0,1
EADSF,164,Airbus,98490000000.0,🇳🇱 Netherlands,794274193.548387,6.25,0.0530110262934691,-3.460000000000008,0,0,0,0,0,0,1,0,0,0,0,1,0,0
ADI,165,Analog Devices,98060000000.0,🇺🇸 USA,537403408.7795254,19.94,0.1227001415297519,7.560000000000002,0,0,0,0,0,0,0,0,1,0,0,0,1,0
SBGSF,166,Schneider Electric,97730000000.0,🇫🇷 France,560667775.8017325,24.149999999999977,0.1556959577074332,-2.819999999999993,0,0,0,0,0,0,1,0,0,0,0,0,1,0
MU,167,Micron Technology,96430000000.0,🇺🇸 USA,1118547732.281638,2.509999999999991,0.0302774427020504,0.8400000000000034,0,0,0,0,0,0,0,0,1,0,0,1,0,0
SYK,168,Stryker Corporation,96250000000.0,🇺🇸 USA,377229080.9327846,-2.609999999999985,-0.010149718063387,4.460000000000008,0,0,0,0,0,1,0,0,0,0,0,1,0,0
2010.SR,169,SABIC,95480000000.0,🇸🇦 S. Arabia,2999685830.977066,-1.2000000000000028,-0.0099337748344371,-2.4000000000000057,0,0,0,0,0,0,0,0,0,0,0,1,0,0
INFY,170,Infosys,95460000000.0,🇮🇳 India,4222025652.36621,4.219999999999999,0.2260310658810926,1.8500000000000012,0,0,0,0,0,0,0,0,1,0,0,0,0,1
BKNG,171,Booking.com,95380000000.0,🇺🇸 USA,41058975.46276367,-7.349999999999909,-0.0031296838806376,-173.46000000000004,0,1,0,0,0,0,0,0,0,0,0,1,0,0
LMT,172,Lockheed Martin,94750000000.0,🇺🇸 USA,275772745.79428375,-42.52999999999997,-0.1096953908849397,-3.849999999999966,0,0,0,0,0,0,1,0,0,0,1,0,0,0
DTE.DE,173,Deutsche Telekom,94260000000.0,🇩🇪 Germany,4987301587.301588,-0.2360000000000006,-0.0137449039021549,0.8180000000000014,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1120.SR,174,Al Rajhi Bank,94220000000.0,🇸🇦 S. Arabia,2499867338.8166623,37.400000000000006,0.3717693836978131,7.799999999999997,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ALIZF,175,Allianz,94100000000.0,🇩🇪 Germany,413244916.7801151,-38.360000000000014,-0.1442105263157895,-6.789999999999992,0,0,0,0,1,0,0,0,0,0,1,0,0,0
ESLOF,176,EssilorLuxottica,93290000000.0,🇫🇷 France,439032425.0552967,38.44,0.2209449361995632,11.97,0,0,0,0,0,1,0,0,0,0,0,0,0,1
LRCX,177,Lam Research,93030000000.0,🇺🇸 USA,140786028.84426218,26.680000000000064,0.0420395814950209,0.8500000000000227,0,0,0,0,0,0,0,0,1,0,0,1,0,0
BAM,178,Brookfield Asset Management,92710000000.0,🇨🇦 Canada,1568166441.1366713,9.11,0.1845623987034035,0.6399999999999935,0,0,0,0,1,0,0,0,0,0,0,0,1,0
CNI,179,Canadian National Railway,92500000000.0,🇨🇦 Canada,706268611.1323204,27.94,0.272240085744909,-7.049999999999997,0,0,0,0,0,0,1,0,0,0,0,0,0,1
SBRCY,180,Sberbank,91980000000.0,🇷🇺 Russia,5378947368.421052,1.1799999999999995,0.0721271393643032,-0.1899999999999977,0,0,0,0,1,0,0,0,0,0,0,0,1,0
BP,181,BP,91500000000.0,🇬🇧 UK,3309222423.146474,0.4400000000000013,0.0162842339008142,0.1900000000000012,0,0,0,1,0,0,0,0,0,0,0,1,0,0
GM,182,General Motors,90290000000.0,🇺🇸 USA,1451841132.0147934,6.449999999999996,0.1139575971731448,-0.1400000000000005,0,1,0,0,0,0,0,0,0,0,0,0,1,0
USB,183,U.S. Bancorp,88730000000.0,🇺🇸 USA,1482787433.15508,-0.3500000000000014,-0.0057927838464084,-3.8100000000000014,0,0,0,0,1,0,0,0,0,0,0,1,0,0
PNC,184,PNC Financial Services,88170000000.0,🇺🇸 USA,422614197.3829267,15.099999999999994,0.0778390638692716,-3.920000000000016,0,0,0,0,1,0,0,0,0,0,0,0,1,0
GILD,185,Gilead Sciences,87890000000.0,🇺🇸 USA,1254317111.4599688,3.1999999999999886,0.0474566216817438,2.75,0,0,0,0,0,1,0,0,0,0,0,1,0,0
LCID,186,Lucid Motors,86540000000.0,🇺🇸 USA,1646186037.664067,33.04,1.7030927835051548,9.1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
SHW,187,Sherwin-Williams,86000000000.0,🇺🇸 USA,262179135.41857204,42.51999999999998,0.1492086886338912,-11.079999999999984,0,0,0,0,0,0,0,0,0,0,0,0,1,0
TJX,188,TJX Companies,85950000000.0,🇺🇸 USA,1202434247.3419137,4.590000000000003,0.0691681735985534,-0.1200000000000045,0,1,0,0,0,0,0,0,0,0,0,0,1,0
MMC,189,Marsh & McLennan Companies,85720000000.0,🇺🇸 USA,504888679.4675462,32.620000000000005,0.2390969728065675,2.3300000000000125,0,0,0,0,1,0,0,0,0,0,0,0,0,1
MDLZ,190,Mondelez,85530000000.0,🇺🇸 USA,1394814090.0195694,-2.270000000000003,-0.0356469849246231,-1.0900000000000034,0,0,1,0,0,0,0,0,0,0,0,1,0,0
CFR.SW,191,Compagnie Financière Richemont,85270000000.0,🇨🇭 Switzerland,565600955.1605201,34.85000000000001,0.3398342272062409,2.299999999999997,0,0,0,0,0,0,0,0,0,0,0,0,0,1
TOELF,192,Tokyo Electron,83950000000.0,🇯🇵 Japan,155540733.32962778,115.86,0.2722786238014665,-7.970000000000027,0,0,0,0,0,0,0,0,1,0,0,0,0,1
TFC,193,Truist Financial,83950000000.0,🇺🇸 USA,1334870408.650024,1.6999999999999955,0.0277732396667209,-6.280000000000001,0,0,0,0,1,0,0,0,0,0,0,1,0,0
EQNR,194,Equinor,83870000000.0,🇳🇴 Norway,3262154803.578374,4.310000000000002,0.2007452258966,-0.7100000000000009,0,0,0,1,0,0,0,0,0,0,0,0,1,0
SEMHF,195,Siemens Healthineers,82440000000.0,🇩🇪 Germany,1126999316.4730003,16.700000000000003,0.295837023914969,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
CME,196,CME Group,82280000000.0,🇺🇸 USA,359395474.79689,10.629999999999995,0.0489162946942156,-6.079999999999984,0,0,0,0,1,0,0,0,0,0,0,1,0,0
CB,197,Chubb,82020000000.0,🇨🇭 Switzerland,430732065.95945805,26.289999999999992,0.1577463098523941,-11.050000000000011,0,0,0,0,1,0,0,0,0,0,0,0,1,0
BNPQF,198,BNP Paribas,81870000000.0,🇫🇷 France,1257217444.717445,-0.6800000000000068,-0.0102040816326531,-5.810000000000009,0,0,0,0,1,0,0,0,0,0,0,1,0,0
COIN,199,Coinbase,81810000000.0,🇺🇸 USA,261892566.74563032,91.89999999999998,0.4079005770084332,16.76000000000002,0,0,0,0,0,0,0,0,1,0,0,0,0,1
UBER,200,Uber,81640000000.0,🇺🇸 USA,1940114068.4410648,-7.350000000000001,-0.146911852888267,-0.7100000000000009,0,0,0,0,0,0,0,0,1,0,1,0,0,0
ADYYF,201,Adyen,81540000000.0,🇳🇱 Netherlands,30482242.990654204,448.9200000000001,0.1976680698170034,144.5369999999998,0,0,0,0,0,0,0,0,0,0,0,0,1,0
MO,202,Altria Group,80970000000.0,🇺🇸 USA,1836887477.3139744,-6.079999999999998,-0.1208267090620031,-1.5399999999999991,0,0,1,0,0,0,0,0,0,0,1,0,0,0
F,203,Ford,80920000000.0,🇺🇸 USA,3996049382.716049,7.139999999999999,0.5467075038284839,0.33,0,1,0,0,0,0,0,0,0,0,0,0,0,1
ENB,204,Enbridge,80880000000.0,🇨🇦 Canada,2027067669.1729324,0.9100000000000036,0.0233933161953727,1.5600000000000025,0,0,0,1,0,0,0,0,0,0,0,1,0,0
CCI,205,Crown Castle,80670000000.0,🇺🇸 USA,432176149.1481839,-2.5700000000000216,-0.0137993986254296,5.599999999999994,0,0,0,0,0,0,0,1,0,0,0,1,0,0
ENLAY,206,Enel,80500000000.0,🇮🇹 Italy,10254777070.063694,-2.209999999999999,-0.2223340040241448,-0.5899999999999999,0,0,0,0,0,0,0,0,0,1,0,0,0,0
CSX,207,CSX Corporation,80400000000.0,🇺🇸 USA,2217931034.4827585,3.3629999999999995,0.1015490533562821,-1.2929999999999993,0,0,0,0,0,0,1,0,0,0,0,0,1,0
AI.PA,208,Air Liquide,80250000000.0,🇫🇷 France,472559180.3085621,10.319999999999991,0.0731292517006803,8.579999999999984,0,0,0,0,0,0,0,0,0,0,0,0,1,0
SNAP,209,Snap,79940000000.0,🇺🇸 USA,1609746274.6677408,-9.449999999999996,-0.1571856287425149,6.020000000000003,1,0,0,0,0,0,0,0,0,0,1,0,0,0
BNS,210,Scotiabank,79880000000.0,🇨🇦 Canada,1215089747.4901123,-0.1499999999999914,-0.0022741055184959,-2.230000000000004,0,0,0,0,1,0,0,0,0,0,0,1,0,0
BTI,211,British American Tobacco,79370000000.0,🇬🇧 UK,2294593813.240821,-4.859999999999999,-0.1222641509433962,0.6400000000000006,0,0,1,0,0,0,0,0,0,0,1,0,0,0
DUK,212,Duke Energy,77070000000.0,🇺🇸 USA,769315232.5813535,-1.5700000000000074,-0.0153455185221387,-1.5,0,0,0,0,0,0,0,0,0,1,0,1,0,0
DPW.DE,213,Deutsche Post,76910000000.0,🇩🇪 Germany,1238885309.2783506,2.229999999999997,0.0416044776119401,1.5600000000000025,0,0,0,0,0,0,0,0,0,0,0,1,0,0
DASTF,214,Dassault Systèmes,76600000000.0,🇫🇷 France,1304273795.334582,-174.47,-0.7441037232908261,1.009999999999991,0,0,0,0,0,0,0,0,1,0,0,0,0,0
NTES,215,NetEase,76250000000.0,🇨🇳 China,670919489.6612406,-1.9399999999999975,-0.0170925110132158,-2.680000000000007,1,0,0,0,0,0,0,0,0,0,0,1,0,0
1180.SR,216,National Commercial Bank,76020000000.0,🇸🇦 S. Arabia,4435239206.534422,11.199999999999996,0.2077922077922076,4.5,0,0,0,0,0,0,0,0,0,0,0,0,1,0
ATLKY,217,Atlas Copco,75970000000.0,🇸🇪 Sweden,1218639717.6772535,0.8799999999999955,0.0142050040355123,0.1599999999999966,0,0,0,0,0,0,1,0,0,0,0,1,0,0
ITW,218,Illinois Tool Works,75880000000.0,🇺🇸 USA,313864990.0727995,11.980000000000018,0.0516223553238248,-8.199999999999989,0,0,0,0,0,0,1,0,0,0,0,1,0,0
603288.SS,219,Foshan Haitian Flavouring and Food,75820000000.0,🇨🇳 China,4212222222.2222223,-15.340000000000018,-0.1159486016628874,-6.960000000000008,0,0,0,0,0,0,0,0,0,0,1,0,0,0
000333.SZ,220,Midea,75430000000.0,🇨🇳 China,6984259259.259259,-12.430000000000009,-0.1512165450121655,-6.930000000000007,0,0,0,0,0,0,0,0,0,0,1,0,0,0
ROSN.VI,221,Rosneft,74600000000.0,🇷🇺 Russia,9503184713.375795,1.2400000000000002,0.2137931034482758,0.7199999999999998,0,0,0,0,0,0,0,0,0,0,0,0,1,0
HCA,222,HCA Healthcare,74590000000.0,🇺🇸 USA,310986032.93725246,35.54999999999998,0.1724723462060935,-8.049999999999983,0,0,0,0,0,1,0,0,0,0,0,0,1,0
ICE,223,Intercontinental Exchange,74520000000.0,🇺🇸 USA,563393059.6507144,19.080000000000013,0.168894396742498,5.820000000000007,0,0,0,0,1,0,0,0,0,0,0,0,1,0
IVS.F,224,Investor AB,74420000000.0,🇸🇪 Sweden,3045008183.3060555,3.419999999999998,0.187808896210873,0.1900000000000012,0,0,0,0,0,0,0,0,0,0,0,0,1,0
HKXCF,225,Hong Kong Exchanges & Clearing,74250000000.0,🇭🇰 Hong Kong,1267713846.6791873,0.8900000000000006,0.0151799420092102,-2.139999999999993,0,0,0,0,1,0,0,0,0,0,0,1,0,0
SNP,226,Sinopec,74230000000.0,🇨🇳 China,1555532271.5842414,-5.43,-0.1022598870056497,-2.990000000000002,0,0,0,1,0,0,0,0,0,0,1,0,0,0
BNTX,227,BioNTech,73900000000.0,🇩🇪 Germany,242485890.53681585,113.95,0.5846887988095848,19.879999999999995,0,0,0,0,0,1,0,0,0,0,0,0,0,1
HINDUNILVR.NS,228,Hindustan Unilever,73520000000.0,🇮🇳 India,2351135273.425008,47.25,0.0202221223598895,119.69999999999982,0,0,0,0,0,0,0,0,0,0,0,1,0,0
601012.SS,229,LONGi Green Energy Technology,73450000000.0,🇨🇳 China,5412675018.422992,21.473,0.3123027473566326,12.906000000000006,0,0,0,0,0,0,0,0,0,0,0,0,0,1
MCO,230,Moody's,72960000000.0,🇺🇸 USA,185880614.5066368,54.73000000000002,0.1649090032541882,27.019999999999985,0,0,0,0,1,0,0,0,0,0,0,0,1,0
601658.SS,231,Postal Savings Bank of China,72700000000.0,🇨🇳 China,89753086419.75308,0.1099999999999994,0.0215264187866925,-0.5599999999999996,0,0,0,0,0,0,0,0,0,0,0,1,0,0
RBLX,232,Roblox,71900000000.0,🇺🇸 USA,578765193.59253,25.64,0.287347304718144,-3.789999999999992,1,0,0,0,0,0,0,0,0,0,0,0,0,1
MUFG,233,Mitsubishi UFJ Financial,71830000000.0,🇯🇵 Japan,12872759856.630823,-0.2800000000000002,-0.0477001703577513,-0.3700000000000001,0,0,0,0,1,0,0,0,0,0,1,0,0,0
EQIX,234,Equinix,71810000000.0,🇺🇸 USA,90033726.60138668,56.06000000000006,0.0775058758468132,65.88,0,0,0,0,0,0,0,1,0,0,0,0,1,0
BMO,235,Bank of Montreal,71750000000.0,🇨🇦 Canada,648089603.4685214,7.709999999999994,0.0751169134840217,-2.4599999999999937,0,0,0,0,1,0,0,0,0,0,0,0,1,0
EW,236,Edwards Lifesciences,71480000000.0,🇺🇸 USA,624334002.9696918,17.179999999999993,0.1799895233106336,7.6699999999999875,0,0,0,0,0,1,0,0,0,0,0,0,1,0
SHECF,237,Shin-Etsu Chemical,71190000000.0,🇯🇵 Japan,415344224.0373396,5.810000000000002,0.0342227719856276,-3.1999999999999886,0,0,0,0,0,0,0,0,0,0,0,1,0,0
IBDSF,238,Iberdrola,71110000000.0,🇪🇸 Spain,6287356321.83908,-2.74,-0.1943262411347518,-1.7300000000000004,0,0,0,0,0,0,0,0,0,1,0,0,0,0
IBN,239,ICICI Bank,70860000000.0,🇮🇳 India,3580596260.7377467,1.7199999999999989,0.0967379077615298,-0.91,0,0,0,0,1,0,0,0,0,0,0,0,1,0
ABB,240,ABB,70260000000.0,🇨🇭 Switzerland,1997725334.091555,1.8100000000000025,0.0536296296296296,-0.1499999999999985,0,0,0,0,0,0,1,0,0,0,0,1,0,0
601633.SS,241,Great Wall Motors,70250000000.0,🇨🇳 China,7635869565.217392,27.18,0.8005891016200293,4.710000000000001,0,0,0,0,0,0,0,0,0,0,0,0,0,1
BDX,242,Becton Dickinson,70200000000.0,🇺🇸 USA,287163544.13810027,2.8600000000000136,0.0117347776136551,1.3000000000000114,0,0,0,0,0,1,0,0,0,0,0,1,0,0
CI,243,Cigna,69790000000.0,🇺🇸 USA,331417988.4129547,-48.28999999999997,-0.1846442090773523,-21.78000000000003,0,0,0,0,0,1,0,0,0,0,0,0,0,0
REGN,244,Regeneron Pharmaceuticals,69700000000.0,🇺🇸 USA,107531858.43438552,148.85000000000002,0.2974204248006873,56.10999999999996,0,0,0,0,0,1,0,0,0,0,0,0,0,1
600900.SS,245,China Yangtze Power,69570000000.0,🇨🇳 China,22735294117.647057,0.4600000000000008,0.0237358101135192,0.9600000000000009,0,0,0,0,0,0,0,0,0,0,0,1,0,0
WDAY,246,Workday,69470000000.0,🇺🇸 USA,250000000.0,40.27999999999997,0.172136752136752,10.02000000000001,0,0,0,0,0,0,0,0,1,0,0,0,1,0
300760.SZ,247,Mindray,69360000000.0,🇨🇳 China,1215562565.7202945,-113.20999999999998,-0.24000423998304,3.990000000000009,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WM,248,Waste Management,69320000000.0,🇺🇸 USA,418295920.8303162,23.72999999999999,0.1681666784777831,-0.5699999999999932,0,0,0,0,0,0,1,0,0,0,0,0,1,0
002415.SZ,249,Hikvision,69310000000.0,🇨🇳 China,9340970350.404312,-15.329999999999998,-0.2358461538461538,1.6600000000000037,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AXAHY,250,AXA,68580000000.0,🇫🇷 France,2392882065.5966506,1.16,0.0420747188973522,-2.3599999999999994,0,0,0,0,1,0,0,0,0,0,0,1,0,0
PBR,251,Petrobras,68349999999.99999,🇧🇷 Brazil,6521946564.885495,0.7099999999999991,0.0741127348643004,2.02,0,0,0,1,0,0,0,0,0,0,0,0,1,0
ETN,252,Eaton,68140000000.0,🇮🇪 Ireland,398596080.7253583,28.930000000000007,0.2014062935115568,2.930000000000007,0,0,0,0,0,0,1,0,0,0,0,0,1,0
NSC,253,Norfolk Southern,67590000000.0,🇺🇸 USA,243322053.42357263,-0.75,-0.0026739874500855,-15.489999999999952,0,0,0,0,0,0,1,0,0,0,0,1,0,0
NNDNF,254,Nidec,67450000000.0,🇯🇵 Japan,584944931.0554159,1.210000000000008,0.0106047326906222,-0.5,0,0,0,0,0,0,1,0,0,0,0,1,0,0
9633.HK,255,Nongfu Spring,67360000000.0,🇨🇳 China,11245409015.025042,5.25,0.1248513674197384,-6.549999999999997,0,0,0,0,0,0,0,0,0,0,0,0,1,0
HDFC.NS,256,Housing Development Finance Corporation,67200000000.0,🇮🇳 India,1809369951.5347333,366.6500000000001,0.1442992640403007,-121.34999999999992,0,0,0,0,0,0,0,0,0,0,0,0,1,0
KDDIF,257,KDDI,67190000000.0,🇯🇵 Japan,2273004059.539919,-3.460000000000001,-0.1048484848484848,-2.8299999999999983,1,0,0,0,0,0,0,0,0,0,1,0,0,0
000660.KS,258,SK Hynix,67050000000.0,🇰🇷 S. Korea,687551271.5340444,0.0,0.0,-4000.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
FIS,259,Fidelity National Information Services,66890000000.0,🇺🇸 USA,608865829.237211,-42.38,-0.2805879237288136,-7.310000000000002,0,0,0,0,0,0,0,0,1,0,0,0,0,0
SO,260,Southern Company,66870000000.00001,🇺🇸 USA,1059746434.2313788,-1.4100000000000037,-0.0218876125426886,-3.410000000000004,0,0,0,0,0,0,0,0,0,1,0,1,0,0
GLCNF,261,Glencore,66430000000.00001,🇨🇭 Switzerland,13233067729.083668,0.6199999999999992,0.1409090909090906,-0.3699999999999992,0,0,0,0,0,0,0,0,0,0,0,0,1,0
BMW.DE,262,BMW,66410000000.0,🇩🇪 Germany,649550078.2472614,8.670000000000002,0.1010842952081148,2.6099999999999994,0,0,0,0,0,0,0,0,0,0,0,0,1,0
NVTK.VI,263,Novatek,66349999999.99999,🇷🇺 Russia,300199077.0066057,38.0,0.2420382165605095,15.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
COF,264,Capital One,66330000000.0,🇺🇸 USA,425574233.28628254,-4.450000000000017,-0.0276844593753888,-6.090000000000003,0,0,0,0,1,0,0,0,0,0,0,1,0,0
ECL,265,Ecolab,66290000000.00001,🇺🇸 USA,286535552.193646,18.129999999999995,0.0842080817464003,-9.110000000000014,0,0,0,0,0,0,0,0,0,0,0,0,1,0
NPSNY,266,Naspers,66019999999.99999,🇿🇦 South Africa,2059906396.25585,-11.299999999999995,-0.2608494921514311,-1.8400000000000036,1,0,0,0,0,0,0,0,0,0,0,0,0,0
RACE,267,Ferrari,66000000000.0,🇮🇹 Italy,245965788.3948869,54.73999999999998,0.257939873715955,-4.859999999999985,0,1,0,0,0,0,0,0,0,0,0,0,0,1
APD,268,Air Products and Chemicals,65950000000.0,🇺🇸 USA,221427612.1407468,-0.5699999999999932,-0.0019027272423807,-11.980000000000018,0,0,0,0,0,0,0,0,0,0,0,1,0,0
NIO,269,NIO,65879999999.99999,🇨🇳 China,1590535972.9599226,6.149999999999999,0.1713569239342434,14.580000000000004,0,0,0,0,0,0,0,0,0,0,0,0,1,0
AON,270,Aon,65810000000.0,🇬🇧 UK,220306641.6711301,43.81999999999999,0.1730784422150248,-14.610000000000014,0,0,0,0,1,0,0,0,0,0,0,0,1,0
FISV,271,Fiserv,65560000000.0,🇺🇸 USA,660155069.9828819,-19.75,-0.1704643535301225,-8.310000000000002,0,0,0,0,0,0,0,0,1,0,1,0,0,0
CL,272,Colgate-Palmolive,65530000000.0,🇺🇸 USA,842721193.4156379,-6.469999999999999,-0.0766587677725118,-2.430000000000007,0,0,1,0,0,0,0,0,0,0,1,0,0,0
FRCOF,273,Fast Retailing,65440000000.0,🇯🇵 Japan,102090483.61934476,-156.11,-0.1958449900264706,-56.96000000000004,0,1,0,0,0,0,0,0,0,0,0,0,0,0
NAB.AX,274,National Australia Bank,65269999999.99999,🇦🇺 Australia,3276606425.702811,1.8000000000000007,0.0675422138836774,-0.6900000000000013,0,0,0,0,0,0,0,0,0,0,0,0,1,0
FDX,275,FedEx,64700000000.0,🇺🇸 USA,265632056.493,-65.40999999999997,-0.2097550025654181,-16.480000000000018,0,0,0,0,0,0,1,0,0,0,0,0,0,0
601888.SS,276,China Tourism Group Duty Free,64569999999.99999,🇨🇳 China,1952524947.081947,-100.33,-0.313247369571326,-34.120000000000005,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2359.HK,277,WuXi AppTec,64310000000.0,🇨🇳 China,2966328413.284133,2.0999999999999943,0.0133757961783438,6.5,0,0,0,0,0,0,0,0,0,0,0,1,0,0
MELI,278,MercadoLibre,64230000000.00001,Argentina,50455616.65357424,-82.32999999999993,-0.060212238450118,199.1199999999999,0,1,0,0,0,0,0,0,0,0,1,0,0,0
BFFAF,279,BASF,63920000000.0,🇩🇪 Germany,922366522.3665224,-9.349999999999994,-0.1160049627791562,-2.950000000000003,0,0,0,0,0,0,0,0,0,0,1,0,0,0
NET,280,Cloudflare,63500000000.0,🇺🇸 USA,321698161.0010639,105.77,1.340897565922921,23.78,0,0,0,0,0,0,0,0,1,0,0,0,0,1
VALE,281,Vale,63490000000.0,🇧🇷 Brazil,4995279307.631785,-8.12,-0.3939835031538088,1.2899999999999991,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DASH,282,DoorDash,63440000000.0,🇺🇸 USA,343048721.1377278,43.85,0.3121885234230386,28.05000000000001,1,0,0,0,0,0,0,0,0,0,0,0,0,1
BBCA.JK,283,Bank Central Asia,63400000000.0,🇮🇩 Indonesia,124313725490.19608,1125.0,0.1778656126482214,-350.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
ZURN.SW,284,Zurich Insurance Group,63000000000.0,🇨🇭 Switzerland,148497348.2616382,19.69999999999999,0.0526737967914439,-4.400000000000034,0,0,0,0,0,0,0,0,0,0,0,1,0,0
KLAC,285,KLA,62660000000.0,🇺🇸 USA,151609000.72586498,94.43,0.2973704928357739,7.319999999999993,0,0,0,0,0,0,0,0,1,0,0,0,0,1
RI.PA,286,Pernod Ricard,62070000000.0,🇫🇷 France,259739716.2823785,28.05000000000001,0.1556171983356449,7.049999999999983,0,0,0,0,0,0,0,0,0,0,0,0,1,0
DKILY,287,Daikin,62040000000.0,🇯🇵 Japan,2926415094.339623,2.3099999999999987,0.1187050359712229,-1.349999999999998,0,0,0,0,0,0,1,0,0,0,0,0,1,0
ZM,288,Zoom,61890000000.0,🇺🇸 USA,297119539.12626016,-114.92000000000002,-0.3573827590496331,55.5,0,0,0,0,0,0,0,0,1,0,0,0,0,0
LULU,289,lululemon athletica,61810000000.0,🇨🇦 Canada,134997597.51889223,140.57,0.4417800685125239,41.84000000000003,0,1,0,0,0,0,0,0,0,0,0,0,0,1
