Rank,Name,Market Cap,Price,Country,Ticker,Shares
461,3i Group,43720000000.0,18.8,🇬🇧 UK,TGOPF,2325531914.893617
462,Republic Services,43720000000.0,137.88,🇺🇸 USA,RSG,317087322.3092544
463,CNOOC,43540000000.0,94.3,🇨🇳 China,CNU.TO,461717921.5270414
464,L3Harris Technologies,43460000000.0,221.51,🇺🇸 USA,LHX,196198817.20915535
465,Motorola Solutions,43420000000.0,257.11,🇺🇸 USA,MSI,168877134.30049396
466,Crédit Agricole,43350000000.0,14.27,🇫🇷 France,CRARF,3037841625.7883673
467,SVB Financial Group,43270000000.0,737.31,🇺🇸 USA,SIVB,58686305.62449987
468,Vodafone,43170000000.0,15.79,🇬🇧 UK,VOD,2734008866.371121
469,Alimentation Couche-Tard ,42520000000.0,39.81,🇨🇦 Canada,ANCUF,1068073348.4049233
470,Cognizant Technology Solutions,42410000000.0,80.76,🇺🇸 USA,CTSH,525136206.0425953
471,Hyundai,42410000000.0,42.5,🇰🇷 S. Korea,HYMTF,997882352.9411764
472,Parker-Hannifin,42280000000.0,329.02,🇺🇸 USA,PH,128502826.57589205
473,Zijin Mining,42170000000.0,1.66,🇨🇳 China,601899.SS,25403614457.831326
474,DMart,42160000000.0,65.08,🇮🇳 India,DMART.NS,647818070.0676091
475,Experian,41910000000.0,44.76,🇮🇪 Ireland,EXPGF,936327077.7479893
476,American Electric Power,41850000000.0,84.31,🇺🇸 USA,AEP,496382398.2920175
477,Dell,41820000000.0,54.67,🇺🇸 USA,DELL,764953356.5026523
478,Prudential Financial,41650000000.0,110.19,🇺🇸 USA,PRU,377983483.0746892
479,Palantir,41270000000.0,20.59,🇺🇸 USA,PLTR,2004371053.9096649
480,Dupont De Nemours,41190000000.0,79.51,🇺🇸 USA,DD,518048044.27116084
481,Asian Paints,41080000000.0,42.8,🇮🇳 India,ASIANPAINT.NS,959813084.1121496
482,Walgreens Boots Alliance,41020000000.0,47.39,🇺🇸 USA,WBA,865583456.4254062
483,Ross Stores,41010000000.0,115.43,🇺🇸 USA,ROST,355280256.43246984
484,YANGHE,40930000000.0,27.17,🇨🇳 China,002304.SZ,1506440927.493559
485,Samsung SDI,40870000000.0,303.65,🇰🇷 S. Korea,006405.KS,134595751.68779847
486,Old Dominion Freight Line,40820000000.0,354.95,🇺🇸 USA,ODFL,115002112.97365826
487,Danone,40770000000.0,63.83,🇫🇷 France,BN.PA,638727870.907097
488,Hilton Worldwide,40610000000.0,145.73,🇺🇸 USA,HLT,278666026.2128594
489,HCL Technologies,40560000000.0,14.95,🇮🇳 India,HCLTECH.NS,2713043478.2608695
490,Munich RE,40450000000.0,280.88,🇩🇪 Germany,MUV.VI,144011677.5847337
491,Hapag-Lloyd,40420000000.0,230.01,🇩🇪 Germany,HLAG.DE,175731489.9352202
492,Rockwell Automation,40120000000.0,345.96,🇺🇸 USA,ROK,115967163.83396925
493,Sempra Energy,40010000000.0,125.32,🇺🇸 USA,SRE,319262687.51994896
494,Banco Bilbao Vizcaya Argentaria,39940000000.0,5.99,🇪🇸 Spain,BBVA,6667779632.721202
495,Nutrien,39840000000.0,69.56,🇨🇦 Canada,NTR,572742955.7216791
496,AIER Eye Hospital,39670000000.0,7.34,🇨🇳 China,300015.SZ,5404632152.588556
497,Shanghai Pudong Development Bank,39660000000.0,1.35,🇨🇳 China,600000.SS,29377777777.777775
498,Sartorius,39660000000.0,549.73,🇩🇪 Germany,SRT.DE,72144507.3035854
499,Alcon,39610000000.0,79.7,🇨🇭 Switzerland,ALC,496988707.65370136
500,Hexagon,39560000000.0,14.67,🇸🇪 Sweden,HXGBF,2696659850.0340834
501,Cellnex Telecom,39560000000.0,58.32,🇪🇸 Spain,CLNX.MC,678326474.6227709
502,Realty Income,39540000000.0,69.9,🇺🇸 USA,O,565665236.0515021
503,Cement Roadstone Holding,39530000000.0,50.69,🇮🇪 Ireland,CRH,779838232.392977
504,Techtronic Industries,39450000000.0,20.94,🇭🇰 Hong Kong,TIB1.F,1883954154.7277937
505,The Travelers Companies,39420000000.0,160.26,🇺🇸 USA,TRV,245975290.1535006
506,AutoZone,39420000000.0,1880.0,🇺🇸 USA,AZO,20968085.106382977
507,Marathon Petroleum,39300000000.0,63.85,🇺🇸 USA,MPC,615505090.054816
508,Baxter,39250000000.0,78.41,🇺🇸 USA,BAX,500573906.38949114
509,First Republic Bank,39240000000.0,218.92,🇺🇸 USA,FRC,179243559.29106525
510,Sysco,39220000000.0,76.51,🇺🇸 USA,SYY,512612730.36204416
511,DiDi,39160000000.0,8.12,🇨🇳 China,DIDI,4822660098.522168
512,Arista Networks,38870000000.0,126.51,🇺🇸 USA,ANET,307248438.8585882
513,Capgemini,38860000000.0,232.21,🇫🇷 France,CAPMF,167348520.7355411
514,Fortescue,38750000000.0,12.59,🇦🇺 Australia,FMG.AX,3077839555.202542
515,Neste,38750000000.0,50.47,🇫🇮 Finland,NESTE.HE,767782841.2918565
516,OCBC Bank,38700000000.0,8.61,🇸🇬 Singapore,O39.SI,4494773519.163763
517,SAIC Motor,38490000000.0,3.29,🇨🇳 China,600104.SS,11699088145.896656
518,Mitsui Bussan,38480000000.0,23.73,🇯🇵 Japan,8031.T,1621576064.05394
519,China Pacific Insurance,38480000000.0,4.35,🇨🇳 China,601601.SS,8845977011.494253
520,General Mills,38420000000.0,63.44,🇺🇸 USA,GIS,605611601.5132409
521,DSM,38360000000.0,219.5,🇳🇱 Netherlands,KDSKF,174760820.0455581
522,ITC,38340000000.0,3.11,🇮🇳 India,ITC.NS,12327974276.527332
523,Itaú Unibanco,38330000000.0,3.92,🇧🇷 Brazil,ITUB,9778061224.489796
524,Fanuc,38310000000.0,199.75,🇯🇵 Japan,FANUF,191789737.17146432
525,Match Group,38230000000.0,135.07,🇺🇸 USA,MTCH,283038424.520619
526,Yili Group,38170000000.0,6.28,🇨🇳 China,600887.SS,6078025477.707006
527,PPG Industries,38080000000.0,160.43,🇺🇸 USA,PPG,237362089.3847784
528,Suncor Energy,38060000000.0,26.03,🇨🇦 Canada,SU,1462159047.2531693
529,Manulife Financial,38000000000.0,19.51,🇨🇦 Canada,MFC,1947719118.40082
530,SBA Communications,37950000000.0,348.95,🇺🇸 USA,SBAC,108754835.93638058
531,Twitter,37690000000.0,47.14,🇺🇸 USA,TWTR,799533305.0487908
532,Aflac,37570000000.0,56.8,🇺🇸 USA,AFL,661443661.971831
533,International Flavors & Fragrances,37560000000.0,147.58,🇺🇸 USA,IFF,254506030.62745628
534,The Hershey Company,37530000000.0,182.21,🇺🇸 USA,HSY,205971132.21008724
535,ResMed,37510000000.0,254.36,🇺🇸 USA,RMD,147468155.37034124
536,Archer Daniels Midland,37340000000.0,66.75,🇺🇸 USA,ADM,559400749.0636704
537,Welltower,37330000000.0,85.78,🇺🇸 USA,WELL,435183026.3464677
538,Biogen,37330000000.0,254.15,🇺🇸 USA,BIIB,146881762.73854023
539,Ashtead,37170000000.0,83.19,🇬🇧 UK,0LC.F,446808510.63829786
540,Bajaj Finserv,37130000000.0,233.36,🇮🇳 India,BAJAJFINSV.NS,159110387.38429892
541,Yum! Brands,37100000000.0,126.59,🇺🇸 USA,YUM,293072122.6005214
542,HP,37090000000.0,32.19,🇺🇸 USA,HPQ,1152221186.7039454
543,Sun Hung Kai Properties,37070000000.0,12.79,🇭🇰 Hong Kong,0016.HK,2898358092.2595778
544,Kinder Morgan,37020000000.0,16.33,🇺🇸 USA,KMI,2266993263.9314146
545,Compass Group,36990000000.0,20.74,🇬🇧 UK,CMPGF,1783510125.3616202
546,7-Eleven,36950000000.0,41.75,🇯🇵 Japan,SVNDF,885029940.1197605
547,Verisk Analytics,36950000000.0,229.32,🇺🇸 USA,VRSK,161128553.98569685
548,DNB,36600000000.0,23.61,🇳🇴 Norway,DNB.OL,1550190597.2045743
549,Bank of Ningbo,36580000000.0,6.09,🇨🇳 China,002142.SZ,6006568144.499179
550,Constellation Software,36520000000.0,1723.0,🇨🇦 Canada,CSU.TO,21195589.08879861
551,Foxconn Industrial Internet,36490000000.0,1.84,🇨🇳 China,601138.SS,19831521739.130432
552,Ferguson,36480000000.0,163.6,🇬🇧 UK,FERG,222982885.08557457
553,Tokio Marine,36380000000.0,52.16,🇯🇵 Japan,MH6.F,697469325.1533743
554,AppLovin,36330000000.0,99.64,🇺🇸 USA,APP,364612605.37936574
555,Electronic Arts,36310000000.0,128.41,🇺🇸 USA,EA,282766139.7087454
556,Global Payments,36280000000.0,125.05,🇺🇸 USA,GPN,290123950.41983205
557,D. R. Horton,36220000000.0,101.75,🇺🇸 USA,DHI,355970515.97051597
558,Keysight,35970000000.0,195.29,🇺🇸 USA,KEYS,184187618.41364124
559,State Street Corporation,35900000000.0,98.2,🇺🇸 USA,STT,365580448.0651731
560,Japan Tobacco,35890000000.0,19.83,🇯🇵 Japan,JAPAF,1809884014.1200204
561,Affirm,35850000000.0,127.61,🇺🇸 USA,AFRM,280934096.0739754
562,Compagnie de Saint-Gobain,35830000000.0,67.95,🇫🇷 France,CODGF,527299484.9153789
563,Coloplast,35710000000.0,168.63,🇩🇰 Denmark,CBHD.F,211765403.54622546
564,Waste Connections,35690000000.0,137.0,🇺🇸 USA,WCN,260510948.9051095
565,Woolworths Group,35690000000.0,29.45,🇦🇺 Australia,WOW.AX,1211884550.0848897
566,Larsen & Toubro,35600000000.0,25.35,🇮🇳 India,LT.NS,1404339250.4930966
567,Otis Worldwide,35590000000.0,83.81,🇺🇸 USA,OTIS,424650996.30115736
568,HubSpot,35590000000.0,753.28,🇺🇸 USA,HUBS,47246707.73152082
569,ENGIE,35560000000.0,14.69,🇫🇷 France,ENGI.PA,2420694349.8978896
570,Xcel Energy,35460000000.0,65.84,🇺🇸 USA,XEL,538578371.8104496
571,Etsy,35430000000.0,279.53,🇺🇸 USA,ETSY,126748470.64715774
572,Ericsson,35390000000.0,10.31,🇸🇪 Sweden,ERIC,3432589718.7196894
573,Banco Bradesco,35360000000.0,3.65,🇧🇷 Brazil,BBD,9687671232.876713
574,Hang Seng Bank,35320000000.0,18.48,🇭🇰 Hong Kong,0011.HK,1911255411.2554111
575,Ahold Delhaize,35290000000.0,34.44,🇳🇱 Netherlands,AHODF,1024680603.9488966
576,Fujitsu,35250000000.0,35.37,🇯🇵 Japan,FJTSY,996607294.3172181
577,COSCO Shipping,35250000000.0,2.39,🇨🇳 China,601919.SS,14748953974.895397
578,Copart,35200000000.0,148.46,🇺🇸 USA,CPRT,237100902.60002694
579,Philips,35160000000.0,38.32,🇳🇱 Netherlands,PHG,917536534.4467641
580,Brown Forman,35120000000.0,70.28,🇺🇸 USA,BF-A,499715424.01821285
581,KONE,35110000000.0,67.79,🇫🇮 Finland,KNEBV.HE,517922997.49225545
582,KBC,35110000000.0,84.26,🇧🇪 Belgium,KBCSF,416686446.71255636
583,Fastenal,35040000000.0,60.93,🇺🇸 USA,FAST,575086164.4510094
584,Mettler-Toledo,35030000000.0,1524.0,🇺🇸 USA,MTD,22985564.30446194
585,Henkel,35030000000.0,78.8,🇩🇪 Germany,HELKF,444543147.20812184
586,Budweiser APAC,35000000000.0,2.64,🇭🇰 Hong Kong,1876.HK,13257575757.575756
587,Discover Financial Services,34980000000.0,119.37,🇺🇸 USA,DFS,293038451.8723297
588,Corteva,34910000000.0,47.9,🇺🇸 USA,CTVA,728810020.8768268
589,Nasdaq,34760000000.0,207.91,🇺🇸 USA,NDAQ,167187725.45813093
590,CBRE Group,34750000000.0,103.84,🇺🇸 USA,CBRE,334649460.70878273
591,Telstra,34720000000.0,2.92,🇦🇺 Australia,TLS.AX,11890410958.90411
592,Barrick Gold,34680000000.0,19.43,🇨🇦 Canada,GOLD,1784868759.6500258
